b_1,b_2
Pi4KIIIα fwd,1.3927167812
Pi4KIIIα fwd,1.3927167812
PIG-N,1.39172277819
PIG-N,1.39172277819
PIG-N,1.39172277819
PIG-N,1.39172277819
PIG-N,1.39172277819
Hcs,1.38050066746
Hcs,1.38050066746
Hcs,1.38050066746
CG12560 CG5783,1.35662582092
CG12560 CG5783,1.35662582092
CG12560 CG5783,1.35662582092
CG12560 CG5783,1.35662582092
CG12560 CG5783,1.35662582092
Ipk1,1.26316550113
Nmnat,1.20838670158
Nmnat,1.20838670158
Nmnat,1.20838670158
Nmnat,1.20838670158
Gss1,1.19519410012
CG9547,1.19383072241
CG9547,1.19383072241
Trxr-1 Trxr-2,1.18968629321
Trxr-1 Trxr-2,1.18968629321
Trxr-1 Trxr-2,1.18968629321
Trxr-1 Trxr-2,1.18968629321
Trxr-1,1.18968629321
Trxr-1,1.18968629321
Trxr-1 Trxr-2,1.18968629321
Fmo-1 Fmo-2,1.18886078108
Fmo-1 Fmo-2,1.18886078108
Fmo-1 Fmo-2,1.18886078108
CG7724,1.18080004291
CG7724,1.18080004291
CG7724,1.18080004291
CG7724,1.18080004291
CG7724,1.18080004291
CG7724,1.18080004291
CG15629 CG2064 CG2070 CG30491 CG9265,1.15558777038
CG15629 CG2064 CG2070 CG30491 CG9265,1.15558777038
CG1129 CG8207,1.13460822408
CG8311,1.13460822408
CG33156 CG8080 NADK,1.13460822408
CG33156 CG8080 NADK,1.13460822408
CG33156 CG8080 NADK,1.13460822408
Dph5,1.12866136359
NT5E-2 cN-IIIB veil,1.12187057623
Pdxk,1.11903244605
Pdxk,1.11903244605
Pdxk,1.11903244605
CG8888,1.11423316806
CG5783,1.10700004023
CG5783,1.10700004023
CG5783,1.10700004023
CG5783,1.10700004023
CG5783,1.10700004023
CG31522 Elovl7,1.08089163075
CG13369,1.07039930846
CG13369,1.07039930846
Mipp1 Mipp2,1.04157557029
CG31522 Elovl7,1.02942060072
CG31522 Elovl7,1.02942060072
CG31522 Elovl7,1.02942060072
CG31522 Elovl7,1.02942060072
CG15429,1.01438285578
CG15429,1.01438285578
CG11426 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
CG11426 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
CG11426 CG11437 CG12746 Lpin wun wun2,1.00225950983
 hrg wisp  Ada2a MTPAP Polr1A Polr1B Polr1C Polr1D Polr1E Polr1H Polr2A Polr2B Polr2C Polr2E Polr2F Polr2G Polr2H Polr2I Polr2J Polr2K Polr2L Polr3A Polr3B Polr3C Polr3D Polr3E Polr3F Polr3G Polr3H Polr3K PolrMT mkg-p,0.976024694913
colt,0.961861242551
Gad1 b,0.952683722914
Gad1 b,0.952683722914
sro,0.94781598093
ATP8A CG33298,0.916634247318
ATP8A CG33298,0.916634247318
PH4αEFB PH4αSG2 PH4alphaSG1,0.916379211561
PH4αEFB PH4αSG2 PH4alphaSG1,0.916379211561
Eo,0.914532543504
CG15743 CG7789,0.904747083723
CG15743 CG7789,0.904747083723
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1 Fatp2,0.904607710369
Fatp1 Fatp2,0.904607710369
Fatp1 Fatp2,0.904607710369
Fatp1 Fatp2,0.904607710369
Fatp1 Fatp2,0.904607710369
Fatp1 Fatp2,0.904607710369
Fatp1 Fatp2,0.904607710369
Fatp1 Fatp2,0.904607710369
Fatp1 Fatp2,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Fatp1,0.904607710369
Sardh,0.901018166777
Sardh,0.901018166777
Sodh-1 Sodh-2,0.881249106079
Sodh-1 Sodh-2,0.881249106079
Sodh-1 Sodh-2,0.881249106079
Vk ,0.881249106079
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Akr1B Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
Dhrs4,0.848918415316
CG6707,0.836420878412
CG31522 Elovl7,0.823536480572
Coq7,0.820693991344
CG3376 CG6962 nSMase,0.820207842573
CG3376 CG6962 nSMase,0.820207842573
CG3376 CG6962 nSMase,0.820207842573
Agpat3 Agpat4 Baldspot CG12170 CG9706 Egfr Elo68β LPCAT bmm eco frj nes oys,0.808212107283
CG3626,0.804089709654
Gad1,0.792507180304
Gad1,0.792507180304
Prx6005 cd,0.777352661979
CG7328,0.77299926034
CG7328,0.77299926034
CG7328,0.77299926034
CG7328,0.77299926034
CG7328,0.77299926034
CG15771,0.76636314708
CG13384,0.754122454112
Pdp1 Sk1 Sk2,0.749584080751
Pdp1 Sk1 Sk2,0.749584080751
Prx6005 Pxn,0.749061740167
Prx6005 Pxn,0.749061740167
Prx6005 Pxn,0.749061740167
Prx6005 Pxn,0.749061740167
Prx6005 Pxn,0.749061740167
Prx6005 Pxn,0.749061740167
Prx6005 Pxn,0.749061740167
Prx6005 Pxn,0.749061740167
Prx6005 Pxn,0.749061740167
Prx6005 Pxn,0.749061740167
Idua,0.748107356138
Idua,0.748107356138
Idua,0.748107356138
Idua,0.748107356138
 Nup93-1 Nup93-2  Aladin CG18787 Dbp80 Elys Gle1 Gp210 Mt  Ndc1 Nup107 Nup133 Nup153 Nup154 Nup160 Nup188 Nup205 Nup214 Nup35 Nup358 Nup37 Nup43 Nup44A Nup50 Nup54 Nup58 Nup62 Nup75 Nup98-96 Rae1 Sec13 mbo,0.729659929196
Fnta Fntb,0.706007073666
CG6432,0.692425796782
Urod,0.656208485652
Urod,0.656208485652
Urod,0.656208485652
5PtaseI CG6805,0.648414965703
CG14882,0.642393962646
CG11426 wun wun2,0.635309612217
wun wun2,0.635309612217
wun wun2,0.635309612217
sur,0.633851937247
sur,0.633851937247
sur,0.633851937247
sur,0.633851937247
CG17928 Cyt-b5-r Hmgcr Ugt301D1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E2 Ugt49B1 Ugt49B2,0.622051730771
Sk1 Sk2,0.603969042014
Sk1 Sk2,0.603969042014
Nmt,0.602479012667
CG6034 CG8032,0.600130481176
CG6034 CG8032,0.600130481176
CG6034 CG8032,0.600130481176
CG6034 CG8032,0.600130481176
CG6034 CG8032,0.600130481176
CG6034 CG8032,0.600130481176
CG7322,0.595432351126
CG7461,0.58933533969
CG7461,0.58933533969
CG7461,0.58933533969
CG7461,0.58933533969
CG12170,0.582888198272
ple,0.572896404574
ple,0.572896404574
Pdp,0.569782844785
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
FucTA,0.558509375489
CG14309,0.556810838796
CG14411 mtm,0.553116860804
Dhfr,0.519508871898
Dhfr,0.519508871898
Dhfr,0.519508871898
Dhfr,0.519508871898
Dhfr,0.519508871898
Dhfr,0.519508871898
Hpd,0.519324872288
Hpd,0.519324872288
Baldspot CG31522 Elo68β Elovl7,0.512489937819
Ddc Hdc,0.49308006615
Ddc,0.49308006615
Ddc,0.49308006615
Ddc,0.49308006615
Ddc,0.49308006615
Ddc,0.49308006615
Ddc,0.49308006615
Ddc,0.49308006615
Ddc,0.49308006615
CG8745,0.490301112872
Rtc1 Rtca,0.477003655589
CG15629 CG8888 CG9265 Cralbp Dhrs4,0.471621341842
CG15629 CG8888 CG9265 Cralbp Dhrs4,0.471621341842
CG15629 CG8888 CG9265 Cralbp Dhrs4,0.471621341842
Mpi,0.471025788737
CG42271,0.464940016895
CG42271,0.464940016895
CG42271,0.464940016895
5PtaseI CG6805,0.456978166305
β4GalNAcTA,0.445955732646
Hmgcl,0.437336056858
Hmgcl,0.437336056858
Ance-3,0.424304848749
CG31278 CG31373,0.423218946722
Eip55E,0.413085518474
Eip55E,0.413085518474
Eip55E,0.413085518474
Eip55E,0.413085518474
Eip55E,0.413085518474
Eip55E,0.413085518474
CROT,0.409541885805
CROT,0.409541885805
CROT,0.409541885805
CROT,0.409541885805
CROT,0.409541885805
CROT,0.409541885805
CROT,0.409541885805
CROT,0.409541885805
CROT,0.409541885805
Hsepi,0.408836329926
Strn-Mlck sqa,0.403055435301
G6P,0.399413249464
G6P,0.399413249464
Akr1B CG3609,0.391213746298
CG6428 CG7860 CG8526,0.388047371299
CG31522 Elovl7,0.382601323266
Trh Trh,0.370675405244
Trh Trh,0.370675405244
Gnmt,0.357720753754
r,0.356636916208
Ppcs,0.352497984621
CG6321,0.348135915948
CG12173,0.346991835518
Pxn,0.342524495989
Pxn,0.342524495989
Pxn,0.342524495989
Pxn,0.342524495989
Pxn,0.342524495989
Pxn,0.342524495989
Pxn,0.342524495989
Alas,0.332718076341
Alas,0.332718076341
Alas,0.332718076341
GstS1,0.315159310593
GstS1,0.315159310593
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
CG7985 Hexo1 Hexo2 fdl,0.308005960679
Hexo1 Hexo2 fdl,0.308005960679
Hexo1 Hexo2 fdl,0.308005960679
Hexo1 Hexo2 fdl,0.308005960679
Hexo1 Hexo2 fdl,0.308005960679
Ppcdc,0.298476730244
Ppcdc,0.298476730244
Csas,0.287082010432
Csas,0.287082010432
Csas,0.287082010432
Rnmt,0.280592123186
Sardh,0.264492429602
FucTA,0.250702462813
FucTA,0.250702462813
FucTA,0.250702462813
CG12016,0.238623691806
CG12016,0.238623691806
Cht7 Cht8,0.23388129708
Cht7 Cht8,0.23388129708
Cht7 Cht8,0.23388129708
Cht7 Cht8,0.23388129708
Sk1,0.230586818578
v,0.229739917044
CG12237,0.228913145989
CG12237,0.228913145989
CG1628,0.227640652563
CG5493,0.213258595709
mtm,0.209085044653
mtm,0.209085044653
mtm,0.209085044653
Jhe,0.196437429976
Aps,0.193837923719
Aps,0.193837923719
Nadsyn,0.185261418772
Nadsyn,0.185261418772
Nadsyn,0.185261418772
CPT2,0.174962674997
Akr1B,0.164978514892
Akr1B,0.164978514892
Akr1B,0.164978514892
Akr1B,0.164978514892
Akr1B,0.164978514892
Sps1,0.16277482326
CG32376,0.156421716329
CG32376,0.156421716329
CG10000 Pgant2 Pgant35A Pgant5 Pgant6 Pgant7 Pgant9,0.1557414177
CG10000 Pgant2 Pgant35A Pgant5 Pgant6 Pgant7 Pgant9,0.1557414177
CG4045,0.152017941326
PNKP,0.150418231449
 Cyp12c1 Cyp49a1  Cubn mgl,0.142534110894
CG31915 Plod,0.12783775566
Plod,0.12783775566
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
PIP5K59B,0.118962181518
Gprk2,0.113522581287
CG14562 Fer3HCH Mco1 fh stw,0.106017595639
ninaB,0.0999878500834
ninaB,0.0999878500834
ninaB,0.0999878500834
Akr1B,0.0869363880662
Akr1B,0.0869363880662
Akr1B,0.0869363880662
Akr1B,0.0869363880662
Akr1B,0.0869363880662
Akr1B,0.0869363880662
Akr1B,0.0869363880662
CG8027,0.0853710071514
Pi3K59F,0.0846777523009
Pi3K59F,0.0846777523009
Pi3K59F,0.0846777523009
Pi3K59F,0.0846777523009
Pi3K59F,0.0846777523009
Pi3K59F,0.0846777523009
CRAT,0.0838191568052
Pect,0.0813864243862
Pect,0.0813864243862
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302K1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302K1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt35A1 Ugt35C1 Ugt35D1 Ugt35E2 Ugt49B1 Ugt49B2,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
Ugt301D1 Ugt302C1 Ugt302E1 Ugt302K1 Ugt35A1 Ugt35B1 Ugt35C1 Ugt35D1 Ugt35E1 Ugt35E2 Ugt49B1 Ugt49B2 Ugt49C1,0.0811810888713
